Index,Average,Standard Deviation
0.0,0.9159650579999999,0.023154661722431965
1.0,0.9159650579999999,0.023154661722431965
2.0,0.9209995080000001,0.025975725557028363
3.0,0.9109038400000001,0.029682994887163944
4.0,0.9196491479999999,0.023551766478891047
5.0,0.9169340179999999,0.022244956873846627
10.0,0.930538486,0.01840558187359867
15.0,0.950744244,0.016771646482487742
20.0,0.966678376,0.011699546523260832
30.0,0.963746746,0.007627245470363711
40.0,0.961460504,0.018968889663864456
50.0,0.964820888,0.018977602211755196
60.0,0.9684678120000001,0.015687548216384142
70.0,0.972995132,0.005499167501512923
80.0,0.9779305879999999,0.008605460530138742
90.0,0.97906238,0.008431360877379161
100.0,0.972174592,0.006409434752195859
