Index,Average,Standard Deviation
0.0,0.885300808,0.013771832077289362
1.0,0.888933354,0.014763849010202727
2.0,0.8939678040000001,0.025074902207894344
3.0,0.898715636,0.01692483385012993
4.0,0.8887704839999999,0.02389714300341408
5.0,0.891805154,0.013694389642830524
10.0,0.931859966,0.033412495987771754
15.0,0.963074686,0.022367668855777165
20.0,0.956673428,0.013593897894019073
30.0,0.969492434,0.012978277963368784
40.0,0.949268146,0.02493790636657905
50.0,0.9669463759999999,0.00893515326655701
60.0,0.9772667720000001,0.0064432822813171925
70.0,0.9767390280000001,0.004982192767681319
80.0,0.9724735259999999,0.012305356425387442
90.0,0.982569168,0.0032654796936278834
100.0,0.98244963,0.006101632258633737
