Index,Average,Standard Deviation
0.0,231.84512800000002,11.203695597381081
1.0,240.21125999999998,7.790412274389592
2.0,241.03669800000003,13.40122803463982
3.0,230.96925600000003,6.54410629181892
4.0,233.792052,4.980343684752692
5.0,241.93079200000003,9.697795135279781
10.0,237.50867200000002,9.414207990567025
15.0,231.08632200000002,9.103462680945977
20.0,235.99941400000003,8.236983405387196
30.0,240.76769,12.192626918657036
40.0,233.799622,3.776112517192246
50.0,241.118312,11.473367659736875
60.0,241.53226400000003,6.241728742239926
70.0,237.72238000000002,8.667861848712171
80.0,244.423812,5.904699375475098
90.0,241.20900999999998,10.156120076800978
100.0,244.81101400000003,9.18723362665737
