Index,Average,Standard Deviation
0.0,0.86655055,0.06461137270564678
1.0,0.8750958900000001,0.054654340301922934
2.0,0.88653777,0.06613917032807108
3.0,0.873636272,0.08177609394670263
4.0,0.87325488,0.08231626961070089
5.0,0.876658574,0.07762776022761382
10.0,0.915973334,0.03346968837590432
15.0,0.942959662,0.015129237746977747
20.0,0.9354348100000001,0.005773803811561305
30.0,0.947175652,0.02158085416073276
40.0,0.9464169700000001,0.016866241607767868
50.0,0.971081978,0.01795723440769031
60.0,0.963800384,0.0276595444661669
70.0,0.9783491119999999,0.00552651936076005
80.0,0.9804313459999999,0.005711382152637286
90.0,0.9804313459999999,0.005711382152637286
100.0,0.9809302019999999,0.005100410825074346
