Index,Average,Standard Deviation
0.0,452.37314000000003,55.316464770237445
1.0,428.91716799999995,31.512797180430933
2.0,409.267166,61.82321105645408
3.0,416.219962,28.584647883761253
4.0,395.22801599999997,70.07166984138871
5.0,359.62019999999995,110.79917228303269
10.0,364.373984,80.08606701624987
15.0,363.270048,83.45162029590016
20.0,254.80211599999998,82.1890882022816
30.0,182.674044,83.31447165856976
40.0,79.73175716,84.29920394184182
50.0,134.81916059999998,100.60713709555495
60.0,123.58851279999999,78.48277051522412
70.0,9.3342256,99.12400911760703
80.0,240.29031300000003,276.14279774069297
90.0,14.005322199999998,53.03760889699574
100.0,-51.963534200000005,22.740660423109585
