value_max_1,value_max_2,value_max_3,value_mean_1,value_mean_2,value_mean_3
0.5352954268455505,0.06106702238321304,0.4887956976890564,0.5227150917053223,0.11837142705917358,0.5095347166061401
0.49667781591415405,0.026034682989120483,0.4983760714530945,0.47073042392730713,0.08433188498020172,0.501591145992279
0.47602367401123047,0.02381225675344467,0.4438338875770569,0.40163785219192505,0.06258073449134827,0.46031224727630615
0.5191662311553955,0.015231739729642868,0.4091113805770874,0.4898611307144165,0.05775328353047371,0.49956047534942627
0.5538010001182556,0.01660401187837124,0.4730646312236786,0.4698338508605957,0.04263102635741234,0.5236175060272217
0.46522873640060425,0.009401392191648483,0.47544094920158386,0.4622884690761566,0.035646576434373856,0.4746794104576111
0.4398922622203827,0.007119682617485523,0.3868880867958069,0.40113765001296997,0.029183458536863327,0.4454571008682251
0.6084766983985901,0.009482783265411854,0.4906799793243408,0.5409923195838928,0.019502291455864906,0.5187098979949951
0.613326907157898,0.00502299889922142,0.5126520395278931,0.541240394115448,0.016128625720739365,0.5158731341362
0.7267760634422302,0.004102385137230158,0.4762401282787323,0.612694501876831,0.01496568601578474,0.555873453617096
0.5364134311676025,0.00523005984723568,0.5356630086898804,0.5478184223175049,0.012786047533154488,0.5197194814682007
0.5553848743438721,0.004206402227282524,0.41766804456710815,0.48132142424583435,0.009636590257287025,0.4688193202018738
0.5169737339019775,0.00503460131585598,0.4387611746788025,0.49070054292678833,0.01067136786878109,0.4823054075241089
0.4715147316455841,0.003744924208149314,0.38057276606559753,0.4334336817264557,0.007805162109434605,0.401001513004303
0.39251577854156494,0.004015824291855097,0.31130313873291016,0.41701027750968933,0.00767185352742672,0.38441652059555054
0.5654021501541138,0.003843778045848012,0.4955437481403351,0.5276620388031006,0.006593088619410992,0.4896407723426819
0.46306267380714417,0.0027679800987243652,0.4470241367816925,0.48179227113723755,0.0065658800303936005,0.4551183879375458
0.4783334732055664,0.0027151997201144695,0.49304208159446716,0.5220791697502136,0.006163526326417923,0.48729726672172546
0.6010715961456299,0.0024402495473623276,0.37849363684654236,0.47346431016921997,0.006581743247807026,0.4435212314128876
0.5586254000663757,0.0033149265218526125,0.3984891474246979,0.48379743099212646,0.005954962223768234,0.4824008047580719
0.46236705780029297,0.003781172912567854,0.418266624212265,0.4642024636268616,0.007098967209458351,0.4485928416252136
0.47851765155792236,0.0033225808292627335,0.3855980932712555,0.4300644099712372,0.004693328868597746,0.3799269199371338
0.4780533015727997,0.004549479112029076,0.39589545130729675,0.43966665863990784,0.005345162935554981,0.38847315311431885
0.5020401477813721,0.0029880846850574017,0.42056408524513245,0.47083809971809387,0.005858785007148981,0.42659538984298706
0.5402695536613464,0.004136575851589441,0.43588772416114807,0.48393040895462036,0.005419919267296791,0.4269576072692871
0.5126283764839172,0.0027946955524384975,0.40699753165245056,0.46021974086761475,0.004845267627388239,0.39219385385513306
0.37456291913986206,0.002148278523236513,0.3782016336917877,0.4069918394088745,0.005041629076004028,0.37605780363082886
0.5596681833267212,0.003279464552178979,0.5053757429122925,0.5475074052810669,0.005306438077241182,0.48810189962387085
0.5047663450241089,0.0027146392967551947,0.45015043020248413,0.510161817073822,0.004638439044356346,0.4453406035900116
0.4933297038078308,0.003137976862490177,0.43077734112739563,0.48377594351768494,0.004833071958273649,0.434434711933136
0.5241156220436096,0.0025248636957257986,0.451297402381897,0.4969581365585327,0.004657380748540163,0.4498786926269531
0.5243819355964661,0.0025209253653883934,0.46639955043792725,0.5592246055603027,0.003876765724271536,0.4867863655090332
0.4236804246902466,0.00257210829295218,0.4319945275783539,0.47161856293678284,0.0045196786522865295,0.4153236746788025
0.4702762961387634,0.0018454213859513402,0.36751222610473633,0.4347589612007141,0.0033383327536284924,0.3826615810394287
0.4384652376174927,0.003095949301496148,0.39497798681259155,0.4000016152858734,0.0044984170235693455,0.3623082637786865
0.5506076812744141,0.001922480994835496,0.440121054649353,0.5209426283836365,0.003418959677219391,0.45706409215927124
0.4244765639305115,0.002257921267300844,0.44413769245147705,0.46388721466064453,0.0035017328336834908,0.41793733835220337
0.4953049123287201,0.001778568490408361,0.41427215933799744,0.5187801718711853,0.0027196938171982765,0.4261356592178345
0.4766663908958435,0.0007784148911014199,0.4420822560787201,0.5007908344268799,0.0015837459359318018,0.40545418858528137
0.4510837197303772,0.0012665699468925595,0.3815403878688812,0.435050368309021,0.0017693561967462301,0.3793368637561798
0.44135403633117676,0.0013689928455278277,0.3545222580432892,0.40864378213882446,0.0019481206545606256,0.35553231835365295
