2000.0,,"tensor(0.4943, device='cuda:0')",,"tensor(0.8222, device='cuda:0')",,"tensor(0.1637, device='cuda:0')"
3000.0,,"tensor(0.5111, device='cuda:0')",,"tensor(0.8208, device='cuda:0')",,"tensor(0.1466, device='cuda:0')"
4000.0,,"tensor(0.5262, device='cuda:0')",,"tensor(0.8226, device='cuda:0')",,"tensor(0.1310, device='cuda:0')"
5000.0,,"tensor(0.5396, device='cuda:0')",,"tensor(0.8367, device='cuda:0')",,"tensor(0.1163, device='cuda:0')"
6000.0,,"tensor(0.5493, device='cuda:0')",,"tensor(0.8436, device='cuda:0')",,"tensor(0.0986, device='cuda:0')"
7000.0,,"tensor(0.5570, device='cuda:0')",,"tensor(0.8461, device='cuda:0')",,"tensor(0.0858, device='cuda:0')"
8000.0,,"tensor(0.5652, device='cuda:0')",,"tensor(0.8447, device='cuda:0')",,"tensor(0.0780, device='cuda:0')"
9000.0,,"tensor(0.5690, device='cuda:0')",,"tensor(0.8474, device='cuda:0')",,"tensor(0.0721, device='cuda:0')"
10000.0,,"tensor(0.5735, device='cuda:0')",,"tensor(0.8511, device='cuda:0')",,"tensor(0.0682, device='cuda:0')"
20000.0,,"tensor(0.6161, device='cuda:0')",,"tensor(0.8761, device='cuda:0')",,"tensor(0.0499, device='cuda:0')"
30000.0,,"tensor(0.6511, device='cuda:0')",,"tensor(0.8846, device='cuda:0')",,"tensor(0.0376, device='cuda:0')"
40000.0,,"tensor(0.6952, device='cuda:0')",,"tensor(0.8671, device='cuda:0')",,"tensor(0.0276, device='cuda:0')"
50000.0,,"tensor(0.6645, device='cuda:0')",,"tensor(0.9104, device='cuda:0')",,"tensor(0.0305, device='cuda:0')"
60000.0,,"tensor(0.6897, device='cuda:0')",,"tensor(0.8926, device='cuda:0')",,"tensor(0.0184, device='cuda:0')"
70000.0,,"tensor(0.6980, device='cuda:0')",,"tensor(0.9124, device='cuda:0')",,"tensor(0.0194, device='cuda:0')"
80000.0,,"tensor(0.6980, device='cuda:0')",,"tensor(0.8925, device='cuda:0')",,"tensor(0.0211, device='cuda:0')"
90000.0,,"tensor(0.7067, device='cuda:0')",,"tensor(0.9009, device='cuda:0')",,"tensor(0.0160, device='cuda:0')"
100000.0,,"tensor(0.6971, device='cuda:0')",,"tensor(0.9206, device='cuda:0')",,"tensor(0.0219, device='cuda:0')"
200000.0,,"tensor(0.7196, device='cuda:0')",,"tensor(0.9186, device='cuda:0')",,"tensor(0.0115, device='cuda:0')"
300000.0,,"tensor(0.7486, device='cuda:0')",,"tensor(0.8724, device='cuda:0')",,"tensor(0.0096, device='cuda:0')"
400000.0,,"tensor(0.7357, device='cuda:0')",,"tensor(0.8846, device='cuda:0')",,"tensor(0.0112, device='cuda:0')"
500000.0,,"tensor(0.7121, device='cuda:0')",,"tensor(0.9388, device='cuda:0')",,"tensor(0.0246, device='cuda:0')"
600000.0,,"tensor(0.7175, device='cuda:0')",,"tensor(0.9426, device='cuda:0')",,"tensor(0.0220, device='cuda:0')"
700000.0,,"tensor(0.7473, device='cuda:0')",,"tensor(0.9149, device='cuda:0')",,"tensor(0.0110, device='cuda:0')"
800000.0,,"tensor(0.7424, device='cuda:0')",,"tensor(0.8469, device='cuda:0')",,"tensor(0.0170, device='cuda:0')"
900000.0,,"tensor(0.7193, device='cuda:0')",,"tensor(0.8696, device='cuda:0')",,"tensor(0.0172, device='cuda:0')"
1000000.0,,"tensor(0.7282, device='cuda:0')",,"tensor(0.9473, device='cuda:0')",,"tensor(0.0123, device='cuda:0')"
1200000.0,,"tensor(0.7187, device='cuda:0')",,"tensor(0.9271, device='cuda:0')",,"tensor(0.0174, device='cuda:0')"
1400000.0,,"tensor(0.7250, device='cuda:0')",,"tensor(0.9055, device='cuda:0')",,"tensor(0.0255, device='cuda:0')"
1600000.0,,"tensor(0.9143, device='cuda:0')",,"tensor(0.9954, device='cuda:0')",,"tensor(7.2343e-06, device='cuda:0')"
1800000.0,,"tensor(0.9419, device='cuda:0')",,"tensor(0.9985, device='cuda:0')",,"tensor(1.2373e-05, device='cuda:0')"
2000000.0,,"tensor(0.9198, device='cuda:0')",,"tensor(0.9952, device='cuda:0')",,"tensor(1.7223e-05, device='cuda:0')"
2500000.0,,"tensor(0.9295, device='cuda:0')",,"tensor(0.9990, device='cuda:0')",,"tensor(4.0427e-06, device='cuda:0')"
3000000.0,,"tensor(0.9549, device='cuda:0')",,"tensor(0.9995, device='cuda:0')",,"tensor(1.7549e-06, device='cuda:0')"
4000000.0,,"tensor(0.9741, device='cuda:0')",,"tensor(0.9955, device='cuda:0')",,"tensor(1.3480e-06, device='cuda:0')"
5000000.0,,"tensor(0.9092, device='cuda:0')",,"tensor(1.0000, device='cuda:0')",,"tensor(3.4202e-06, device='cuda:0')"
0.0,,"tensor(0.4816, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1462, device='cuda:0')"
-1.0,,"tensor(0.4816, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1462, device='cuda:0')"
-2.0,,"tensor(0.4815, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1462, device='cuda:0')"
-3.0,,"tensor(0.4815, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1463, device='cuda:0')"
-4.0,,"tensor(0.4815, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1463, device='cuda:0')"
-5.0,,"tensor(0.4815, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1463, device='cuda:0')"
-10.0,,"tensor(0.4814, device='cuda:0')",,"tensor(0.7494, device='cuda:0')",,"tensor(0.1464, device='cuda:0')"
-15.0,,"tensor(0.4812, device='cuda:0')",,"tensor(0.7495, device='cuda:0')",,"tensor(0.1465, device='cuda:0')"
