value_max_1,value_max_2,value_max_3,value_mean_1,value_mean_2,value_mean_3
0.5046902894973755,0.04306679591536522,0.427303284406662,0.4871671795845032,0.13744953274726868,0.48141077160835266
0.5546219944953918,0.017959699034690857,0.3892842233181,0.4626445174217224,0.09393903613090515,0.5068565011024475
0.539717972278595,0.037899199873209,0.499477744102478,0.44447261095046997,0.07733466476202011,0.4904283881187439
0.4685901999473572,0.02406754344701767,0.4719935953617096,0.46459871530532837,0.06288321316242218,0.4826938509941101
0.36088651418685913,0.013426403515040874,0.4923274517059326,0.4347652196884155,0.043065302073955536,0.46065789461135864
0.3748549520969391,0.012388002127408981,0.3572094738483429,0.4197501242160797,0.033538203686475754,0.4330228567123413
0.4228147864341736,0.007060317788273096,0.45203739404678345,0.5026354789733887,0.03016948699951172,0.5240455865859985
0.48744428157806396,0.0048205056227743626,0.4561094343662262,0.47108715772628784,0.017810320481657982,0.426930695772171
0.4881511926651001,0.007016933523118496,0.5240960717201233,0.5071447491645813,0.01695834845304489,0.514996349811554
0.39152902364730835,0.005216244608163834,0.40583741664886475,0.3551218509674072,0.012005183845758438,0.39734935760498047
0.48430079221725464,0.005542804952710867,0.450439989566803,0.45157313346862793,0.012717559933662415,0.4514906108379364
0.4149065911769867,0.002164090285077691,0.35250571370124817,0.43557310104370117,0.009763021022081375,0.4097422659397125
0.5606130361557007,0.0029176303651183844,0.4557298719882965,0.5329569578170776,0.008025170303881168,0.49901068210601807
0.48919498920440674,0.003492689458653331,0.3795013129711151,0.5115330219268799,0.007851460948586464,0.4592950642108917
0.4908258318901062,0.0035503441467881203,0.4311240017414093,0.49347907304763794,0.009305670857429504,0.45700275897979736
0.4625971019268036,0.002934898715466261,0.36703428626060486,0.44441643357276917,0.0060710902325809,0.3933069705963135
0.4525553584098816,0.0036587908398360014,0.39353781938552856,0.4683656394481659,0.007044726982712746,0.4349018931388855
0.5813756585121155,0.0031850181985646486,0.4452740252017975,0.5131282806396484,0.007195083424448967,0.502959132194519
0.5442135334014893,0.0023068333975970745,0.3402573764324188,0.5081090927124023,0.00666095782071352,0.45421549677848816
0.4211433529853821,0.0021698519121855497,0.3802609443664551,0.4355447292327881,0.005673911888152361,0.38987502455711365
0.36209386587142944,0.002817851025611162,0.3963933289051056,0.3980756103992462,0.005171607248485088,0.3840130865573883
0.5668256282806396,0.002623558510094881,0.329253226518631,0.4368082582950592,0.005584485363215208,0.4081934988498688
0.43915706872940063,0.002727859653532505,0.4415515065193176,0.45797544717788696,0.005844722036272287,0.4168602228164673
0.4516318440437317,0.0028728286270052195,0.444023996591568,0.4934036135673523,0.005341090727597475,0.4511515498161316
0.3448549211025238,0.003900993149727583,0.34370362758636475,0.3851456642150879,0.006787545047700405,0.35246995091438293
0.3755153715610504,0.002166288672015071,0.3175804316997528,0.3607816696166992,0.0044944752007722855,0.3599538803100586
0.4825666844844818,0.0015088680665940046,0.41667115688323975,0.47678127884864807,0.00493667321279645,0.4240603744983673
0.5388138890266418,0.002571315737441182,0.42166775465011597,0.5165155529975891,0.004989561624825001,0.4335730969905853
0.4961777925491333,0.002654205309227109,0.38133662939071655,0.46247369050979614,0.005700265523046255,0.39816850423812866
0.5140822529792786,0.002260618144646287,0.4236750602722168,0.5072457790374756,0.004916652105748653,0.4489901065826416
0.5186820030212402,0.00326215336099267,0.5206896066665649,0.5478737950325012,0.005216614808887243,0.4917064607143402
0.4666246771812439,0.002148823579773307,0.379810094833374,0.44328850507736206,0.0037635399494320154,0.37565454840660095
0.5848986506462097,0.0016511643771082163,0.41171756386756897,0.5575798153877258,0.0032543407287448645,0.4494672119617462
0.43148189783096313,0.0017816178733482957,0.3369908928871155,0.4353180527687073,0.0034086289815604687,0.37071913480758667
0.48144835233688354,0.0027584906201809645,0.3880697786808014,0.4444659352302551,0.0038520069792866707,0.41371628642082214
0.4395863711833954,0.001966646406799555,0.35712742805480957,0.429756760597229,0.002753929700702429,0.3599523603916168
0.5578091144561768,0.0015214650193229318,0.44509634375572205,0.5140857696533203,0.0031652154866605997,0.47406327724456787
0.4638708531856537,0.0011489508906379342,0.388601690530777,0.47027480602264404,0.002220272785052657,0.3996759057044983
0.479910671710968,0.0014882194809615612,0.4008708894252777,0.4421774446964264,0.0023189405910670757,0.3948763608932495
0.38118359446525574,0.0012558563612401485,0.4816102385520935,0.4739381670951843,0.0019501150818541646,0.44647347927093506
0.5631230473518372,0.0015219737542793155,0.5817705988883972,0.6059262752532959,0.0026865301188081503,0.5366451740264893
