value_max_1,value_max_2,value_max_3,value_mean_1,value_mean_2,value_mean_3
0.5541535019874573,0.797977089881897,0.13774964213371277,0.4540218114852905,0.6781659126281738,0.25581610202789307
0.4903157353401184,0.9037995338439941,0.09362047165632248,0.4990767240524292,0.7171049118041992,0.209537535905838
0.5432755947113037,0.8943742513656616,0.12032118439674377,0.5477805137634277,0.6675026416778564,0.1643759310245514
0.6207676529884338,0.8169012069702148,0.053339384496212006,0.5458378195762634,0.7690391540527344,0.16320380568504333
0.6080525517463684,0.8383589386940002,0.043620068579912186,0.602103054523468,0.6906752586364746,0.12959043681621552
0.6851544976234436,0.8157259821891785,0.04364359751343727,0.6128851771354675,0.7197049856185913,0.10380390286445618
0.6520811915397644,0.8290500640869141,0.032147713005542755,0.6333056688308716,0.7340847253799438,0.09492761641740799
0.6881749033927917,0.8649312257766724,0.05411641672253609,0.6452534794807434,0.7865428328514099,0.07059261202812195
0.6807534098625183,0.8854317665100098,0.01888166181743145,0.6610487699508667,0.7850209474563599,0.06185392290353775
0.7034443020820618,0.907006561756134,0.021520597860217094,0.6479932069778442,0.8440241813659668,0.05981159210205078
0.707511305809021,0.8623577952384949,0.03287417069077492,0.6801466941833496,0.7807892560958862,0.04980812966823578
0.7257105112075806,0.8692860007286072,0.0212114155292511,0.7042149305343628,0.7703981995582581,0.04126150906085968
0.7167788147926331,0.866599440574646,0.029732726514339447,0.7025063037872314,0.7623609900474548,0.04157304763793945
0.744478166103363,0.8100212812423706,0.017850827425718307,0.7129654288291931,0.7426989078521729,0.03198119252920151
0.7282924652099609,0.8351049423217773,0.02011759951710701,0.7243804931640625,0.7327239513397217,0.029985588043928146
0.7067496180534363,0.8939937353134155,0.018968483433127403,0.715935230255127,0.8067375421524048,0.02992466278374195
0.740207850933075,0.8628117442131042,0.017836229875683784,0.7304514646530151,0.7719030380249023,0.028244052082300186
0.7467734813690186,0.8711352348327637,0.01899772882461548,0.7256530523300171,0.8089849352836609,0.02820456400513649
0.7345201373100281,0.8458120226860046,0.011698405258357525,0.7324573397636414,0.7525420188903809,0.027464259415864944
0.748963475227356,0.8359143137931824,0.01837228611111641,0.7440518140792847,0.7415797710418701,0.02671550214290619
0.7538019418716431,0.7606841921806335,0.016699643805623055,0.7405736446380615,0.696648359298706,0.027660228312015533
0.7339949607849121,0.8679316639900208,0.016357004642486572,0.733006477355957,0.7903186082839966,0.02246382273733616
0.7242762446403503,0.8483054041862488,0.020347783342003822,0.7354552745819092,0.7570419907569885,0.02308817207813263
0.7322130799293518,0.8594780564308167,0.016188284382224083,0.7244929671287537,0.8003028631210327,0.025467582046985626
0.7290291786193848,0.8594930171966553,0.021736862137913704,0.7331759333610535,0.8002352714538574,0.02454373985528946
0.7486724257469177,0.8615027070045471,0.013611466623842716,0.7316904067993164,0.8104974627494812,0.021945733577013016
0.7416728138923645,0.8335775136947632,0.013247375376522541,0.7402528524398804,0.7566851377487183,0.022978175431489944
0.751663863658905,0.8541077971458435,0.018122395500540733,0.7330818772315979,0.8229769468307495,0.024472573772072792
0.7351747155189514,0.8904438614845276,0.016302669420838356,0.7319559454917908,0.8369728922843933,0.02382141537964344
0.7278707027435303,0.8817161917686462,0.019464408978819847,0.7309219837188721,0.8278933167457581,0.02325120009481907
0.7377846837043762,0.8700669407844543,0.0144911864772439,0.7343950271606445,0.8273905515670776,0.023472364991903305
0.7390621304512024,0.8963472247123718,0.016169728711247444,0.7327009439468384,0.8662824630737305,0.022150985896587372
0.7520447969436646,0.8483046293258667,0.015486698597669601,0.7442232370376587,0.7943421006202698,0.020250258967280388
0.7323867082595825,0.9003921747207642,0.012282885611057281,0.7390868663787842,0.8486645221710205,0.01844203472137451
0.7627782225608826,0.7932787537574768,0.015119113959372044,0.7611137628555298,0.7231836318969727,0.01854763738811016
0.7533624768257141,0.8714290857315063,0.012027805671095848,0.7583195567131042,0.8121849298477173,0.0181144829839468
0.7758539319038391,0.819139301776886,0.015403593890368938,0.7662018537521362,0.7742661833763123,0.016406342387199402
0.7629693150520325,0.8775567412376404,0.011130890808999538,0.759524405002594,0.8395633101463318,0.01468455046415329
0.7628698945045471,0.9285595417022705,0.008859341964125633,0.7572031021118164,0.9033610820770264,0.011468266136944294
0.776932954788208,0.8956469893455505,0.01018523145467043,0.7775918245315552,0.858817994594574,0.011029620654881
0.8045318126678467,0.8208191990852356,0.007681476417928934,0.8007147312164307,0.7634298801422119,0.009577570483088493
