value_max_1,value_max_2,value_max_3,value_mean_1,value_mean_2,value_mean_3
0.44931554794311523,0.9042693972587585,0.09345206618309021,0.44951850175857544,0.6994887590408325,0.25375163555145264
0.5187644958496094,0.8813662528991699,0.1371239870786667,0.5022181272506714,0.7150255441665649,0.23730556666851044
0.5892990231513977,0.8274816870689392,0.11793112754821777,0.5374608039855957,0.7203102111816406,0.1759626567363739
0.5453822016716003,0.8870658874511719,0.09920786321163177,0.541014552116394,0.7293676137924194,0.18527725338935852
0.6217210292816162,0.8004128336906433,0.04555897042155266,0.5755041837692261,0.7350403070449829,0.14744605123996735
0.6207887530326843,0.8513042330741882,0.08453717082738876,0.6082606315612793,0.7013623118400574,0.1333891749382019
0.6417863965034485,0.846263587474823,0.03704755753278732,0.6155253648757935,0.7586403489112854,0.08746564388275146
0.6798673868179321,0.8201895952224731,0.03545627370476723,0.6380741596221924,0.7532861232757568,0.07673638314008713
0.6791186928749084,0.8821191191673279,0.04496945068240166,0.6523445248603821,0.7615920901298523,0.0645836889743805
0.6869468092918396,0.8811907172203064,0.04647042974829674,0.6815942525863647,0.750443160533905,0.048254016786813736
0.7014244198799133,0.854912281036377,0.0313216969370842,0.6952637434005737,0.7121875882148743,0.04605330526828766
0.7199016213417053,0.8108857870101929,0.02532697282731533,0.7036084532737732,0.7065495252609253,0.044917501509189606
0.7104386687278748,0.8738086223602295,0.01621255837380886,0.6989197731018066,0.78226637840271,0.03960965573787689
0.7088067531585693,0.862994909286499,0.030934767797589302,0.703526496887207,0.7710169553756714,0.03428221866488457
0.7385600805282593,0.8381718993186951,0.020122043788433075,0.7218183279037476,0.7533201575279236,0.03135167434811592
0.7141655087471008,0.8392306566238403,0.025062261149287224,0.7184933423995972,0.7270966172218323,0.041539229452610016
0.7002270221710205,0.9055258631706238,0.01695936731994152,0.696517288684845,0.8572109937667847,0.026555757969617844
0.7162237763404846,0.8720244765281677,0.027878539636731148,0.7317304015159607,0.763198733329773,0.030755124986171722
0.7119269371032715,0.8705412149429321,0.02549523301422596,0.7262247800827026,0.7471771240234375,0.028410393744707108
0.7242688536643982,0.8769106268882751,0.01440399419516325,0.713881254196167,0.8163118958473206,0.0287451334297657
0.7289615273475647,0.7803711295127869,0.02240053191781044,0.7341965436935425,0.6907932758331299,0.03276781365275383
0.7258056998252869,0.8628706336021423,0.02031596563756466,0.7218935489654541,0.7867844104766846,0.03052862547338009
0.7201237678527832,0.9099774360656738,0.014737077988684177,0.706417977809906,0.8739390969276428,0.025045320391654968
0.7067834138870239,0.8721147179603577,0.022784559056162834,0.707323431968689,0.813254177570343,0.03437042608857155
0.7222875952720642,0.8663672804832458,0.02063411846756935,0.7182133793830872,0.8157358169555664,0.02806912548840046
0.7508481740951538,0.769238293170929,0.01888398453593254,0.7378828525543213,0.7171672582626343,0.02867083251476288
0.7115999460220337,0.8788012862205505,0.02641725353896618,0.7166348695755005,0.8012266159057617,0.03032996878027916
0.7462432980537415,0.8463156819343567,0.019181760028004646,0.730908215045929,0.7973162531852722,0.026439398527145386
0.7439107298851013,0.8214764595031738,0.017132217064499855,0.7394624948501587,0.7626720666885376,0.02636033296585083
0.7437888383865356,0.8439450860023499,0.01621890254318714,0.7229504585266113,0.8160644769668579,0.02699165791273117
0.7402017712593079,0.8672325015068054,0.014372612349689007,0.7239991426467896,0.822075605392456,0.02596990019083023
0.7398107051849365,0.8685629367828369,0.02110065333545208,0.7325559854507446,0.8300098180770874,0.023558728396892548
0.7430523037910461,0.8584738373756409,0.01761089637875557,0.7406943440437317,0.8139959573745728,0.023045003414154053
0.7305707931518555,0.8625543713569641,0.020542524755001068,0.7438638806343079,0.7947302460670471,0.024079088121652603
0.738215982913971,0.8697539567947388,0.017025452107191086,0.7418720722198486,0.8138219118118286,0.01914948597550392
0.7543652653694153,0.8954895734786987,0.011901970952749252,0.7410862445831299,0.8462239503860474,0.018868669867515564
0.7436205148696899,0.8466261625289917,0.021037008613348007,0.7548269033432007,0.751702606678009,0.026855027303099632
0.7628342509269714,0.8612143993377686,0.01031601894646883,0.7583222389221191,0.8264614343643188,0.01602334715425968
0.7817158102989197,0.8371526002883911,0.011236712336540222,0.773361086845398,0.8047962188720703,0.014361945912241936
0.7926340103149414,0.8388838768005371,0.008233698084950447,0.7898235321044922,0.794572114944458,0.012545658275485039
0.8086957931518555,0.8475682139396667,0.007653272710740566,0.7967180013656616,0.8207467794418335,0.010313864797353745
