Index,Average,Standard Deviation
0.0,0.604949838,0.120368880298764
1.0,0.611033222,0.11203287645824868
2.0,0.673965738,0.09941520470808161
3.0,0.653372676,0.1927279312512997
4.0,0.6554718420000001,0.19137028346639282
5.0,0.653372676,0.1927279312512997
10.0,0.782117748,0.176163198600722
15.0,0.87446487,0.26187160330368314
20.0,0.710308042,0.1657385647914928
30.0,0.655915358,0.09135415663084114
40.0,0.855218338,0.1276093000641073
50.0,0.75737429,0.09659592177148268
60.0,0.783737232,0.08649283808045667
70.0,0.85297245,0.11868668958344065
80.0,0.9566034800000001,0.18696661972446738
90.0,0.89355379,0.10536260590475352
100.0,0.7294559899999999,0.04525403338369301
