Index,Average,Standard Deviation
0.0,445.443948,22.041705803679882
1.0,445.443948,22.041705803679882
2.0,445.443948,22.041705803679882
3.0,445.443948,22.041705803679882
4.0,445.443948,22.041705803679882
5.0,445.443948,22.041705803679882
10.0,445.443948,22.041705803679882
15.0,445.443948,22.041705803679882
20.0,445.443948,22.041705803679882
30.0,445.443948,22.041705803679882
40.0,445.443948,22.041705803679882
50.0,445.443948,22.041705803679882
60.0,445.443948,22.041705803679882
70.0,445.443948,22.041705803679882
80.0,445.443948,22.041705803679882
90.0,445.443948,22.041705803679882
100.0,445.443948,22.041705803679882
