Index,Average,Standard Deviation
0.0,0.727706192,0.05890891067881883
1.0,0.745093372,0.05854351891464618
2.0,0.745093372,0.05854351891464618
3.0,0.745093372,0.05854351891464618
4.0,0.745093372,0.05854351891464618
5.0,0.745093372,0.05854351891464618
10.0,0.776640852,0.058146044820555194
15.0,0.7608610400000001,0.06463490991814254
20.0,0.7608610400000001,0.06463490991814254
30.0,0.7425400000000001,0.06977886529263715
40.0,0.60573647,0.10777726558625729
50.0,0.597009864,0.10402338492387751
60.0,0.54020634,0.06378553733460714
70.0,0.54026064,0.06332816709652507
80.0,0.479486872,0.07584186442590911
90.0,0.468566316,0.0667207778814128
100.0,0.48405638399999995,0.043570071231528014
