Index,Average,Standard Deviation
0.0,84.758293,8.364042087233658
1.0,86.395961,2.9340661058203845
2.0,87.3495032,2.443084193458949
3.0,92.1989244,4.9215586982433805
4.0,93.43522399999999,9.605657360383743
5.0,97.090165,11.556522796454823
10.0,99.43243900000002,7.4437902781986
15.0,108.30186619999999,6.593470553110384
20.0,108.188974,7.741060115050395
30.0,104.95189719999999,3.876564371181183
40.0,104.7141212,6.253875601426503
50.0,105.463696,6.689954941548112
60.0,107.6568298,3.999089001007127
70.0,98.85530880000002,4.800781659809761
80.0,98.899167,6.995967850256034
90.0,96.401418,1.1414421041366902
100.0,101.734212,4.729159615392147
