Index,Average,Standard Deviation
0.0,1.072738092,0.3562004138342159
1.0,1.072738092,0.3562004138342159
2.0,1.072738092,0.3562004138342159
3.0,1.012154172,0.32150697861325117
4.0,1.012154172,0.32150697861325117
5.0,0.9722485799999999,0.3403151253409075
10.0,0.878978722,0.3703832196595671
15.0,0.856014358,0.3671979868174561
20.0,0.6667447120000001,0.0741527428752435
30.0,0.6635125580000001,0.04047528415779506
40.0,0.57263874,0.10877330244949558
50.0,0.59582029,0.09169566334987932
60.0,0.5600740799999999,0.02336598181596398
70.0,0.5233313399999999,0.06356619760780409
80.0,0.48092412599999995,0.07026334725590791
90.0,0.48999153799999995,0.06630087531763856
100.0,0.506680282,0.049425122741732226
