Index,Average,Standard Deviation
0.0,471.13974399999995,21.86612896398683
1.0,440.891802,42.986955851122275
2.0,423.26300000000003,53.67104946628713
3.0,441.15549,19.583482556633264
4.0,401.03725399999996,64.46868689913565
5.0,422.931496,59.68552568694476
10.0,376.208152,79.46116904058469
15.0,344.17140199999994,53.99915944356296
20.0,336.83582800000005,21.891819297970105
30.0,373.717614,39.798026959987666
40.0,351.97909,73.51330345275038
50.0,353.178178,49.87359753613063
60.0,365.86877400000003,38.076548329188455
70.0,358.47237600000005,25.45954428561958
80.0,319.4419,46.97067910358887
90.0,331.61582000000004,46.51257847661813
100.0,450.48051,285.32264414161625
