Index,Average,Standard Deviation
0.0,218.75544600000003,6.4543548504729715
1.0,229.08361800000003,8.240363621186626
2.0,228.36176800000004,5.475143188565574
3.0,224.75487600000002,5.5567230578088065
4.0,233.30978599999997,12.651566983607358
5.0,235.00982600000003,8.868513768332548
10.0,228.29663,5.220008238529896
15.0,224.594766,19.01019237122086
20.0,227.308426,4.994369866133663
30.0,223.581744,12.935905145497317
40.0,227.24192599999998,18.328883421624568
50.0,236.61348600000002,14.271871224091964
60.0,233.30906,8.686693496052449
70.0,235.47145999999998,7.435094328033776
80.0,233.668986,10.457269733181027
90.0,225.194378,6.6831024867479085
100.0,237.98728599999998,10.91876811717255
