Index,Average,Standard Deviation
0.0,240.637944,17.400233258456748
1.0,241.44909,16.46345917072108
2.0,242.56221999999997,11.842971716495816
3.0,244.254182,15.580283627759032
4.0,243.48584799999998,16.399597167651894
5.0,244.047082,19.646049755260623
10.0,239.84125999999998,18.41757587016489
15.0,247.27900799999998,18.35052649875027
20.0,238.55308999999997,13.584181093639769
30.0,235.78114,8.265085361732199
40.0,240.13545400000004,16.243836458044765
50.0,238.56971200000004,10.54173967443971
60.0,239.237874,12.509709436960716
70.0,238.70876600000003,7.781297025325791
80.0,236.406702,12.617673698549034
90.0,237.128004,8.743198927506107
100.0,241.77817800000003,12.760503162652162
