Index,Average,Standard Deviation
0.0,387962.6,0.0
1.0,387962.6,0.0
2.0,387962.6,0.0
3.0,387962.6,0.0
4.0,387962.6,0.0
5.0,387962.6,0.0
10.0,387962.6,0.0
15.0,387962.6,0.0
20.0,387962.6,0.0
30.0,387962.6,0.0
40.0,387962.6,0.0
50.0,387962.6,0.0
60.0,387962.6,0.0
70.0,388077.724,230.24799999999814
80.0,388077.724,230.24799999999814
90.0,388077.724,230.24799999999814
100.0,387962.6,0.0
