Index,Average,Standard Deviation
0.0,0.9022059499999999,0.03241957726914404
1.0,0.9056694499999999,0.02908314684245845
2.0,0.9049375999999999,0.029729831310066342
3.0,0.9022059499999999,0.03241957726914404
4.0,0.9049375999999999,0.029729831310066342
5.0,0.9022059499999999,0.03241957726914404
10.0,0.9300128240000001,0.017733249801153296
15.0,0.95670637,0.012619636268355747
20.0,0.94386472,0.025007534780833555
30.0,0.9352966979999999,0.008411969775719378
40.0,0.94004248,0.024766031974169777
50.0,0.9435080600000001,0.026001353076173555
60.0,0.9452871899999999,0.02649743816523401
70.0,0.96989857,0.0206322018167136
80.0,0.965748624,0.02317985647959159
90.0,0.95593328,0.016078431391575502
100.0,0.9621655520000001,0.012204850826340154
