Index,Average,Standard Deviation
0.0,237.24141600000002,21.09575496544232
1.0,240.35027399999998,17.3315823744788
2.0,239.21877600000002,15.062786660331607
3.0,242.32515400000003,17.506578099238702
4.0,249.03016200000002,15.494189011043332
5.0,246.891846,18.771377450354144
10.0,242.43596199999996,17.0762460789793
15.0,235.60165,29.213036180319907
20.0,239.42076400000002,12.791588580353269
30.0,228.98762200000002,17.143190723286484
40.0,235.144612,23.63264163943625
50.0,237.512046,11.963109791181566
60.0,244.057368,6.739565990511262
70.0,234.573596,6.248494333308147
80.0,237.282672,11.476645966830903
90.0,234.33559,12.88408562454783
100.0,235.640104,11.141632437101125
