Index,Average,Standard Deviation
0.0,0.6223219725,0.12884827858781145
1.0,0.6223219725,0.12884827858781145
2.0,0.6299262025,0.11791727268945638
3.0,0.6299262025,0.11791727268945638
4.0,0.6854744775,0.20316850409888862
5.0,0.7085918475,0.07974579213605737
10.0,0.7637793325,0.14781646422086725
15.0,0.76159111,0.06740373707265274
20.0,0.9444707125,0.2546524618409725
30.0,0.7765504425,0.13879726348796229
40.0,0.808838075,0.1355952673796017
50.0,0.806574665,0.1271024027099908
60.0,0.8091128725,0.10045926705562447
70.0,0.857875375,0.09435847353717434
80.0,0.9377815850000001,0.06471561174646868
90.0,0.890835345,0.1900333195418433
100.0,0.854158175,0.1075247514158804
