Index,Average,Standard Deviation
0.0,0.604949838,0.120368880298764
1.0,0.604949838,0.120368880298764
2.0,0.611033222,0.11203287645824868
3.0,0.611033222,0.11203287645824868
4.0,0.6554718420000001,0.19137028346639282
5.0,0.673965738,0.09941520470808161
10.0,0.718115726,0.1606873532987413
15.0,0.730102816,0.0871817736296365
20.0,0.9244946300000001,0.231245489784172
30.0,0.8166232539999999,0.14776692853089826
40.0,0.7977062500000001,0.12330665570000283
50.0,0.787712992,0.11977924466767127
60.0,0.7945850379999999,0.09443454543185022
70.0,0.82245472,0.11018760558760049
80.0,0.9144917880000001,0.07429769108243256
90.0,0.8657495259999999,0.1772211141158889
100.0,0.8647403600000001,0.09847430269432934
