Index,Average,Standard Deviation
0.0,0.8400711079999998,0.07181592304451329
1.0,0.780231608,0.1270155695258005
2.0,0.768927808,0.12788886118901935
3.0,0.72718813,0.12168643484608133
4.0,0.7332715180000001,0.11440524909718999
5.0,0.72537737,0.04508146060483842
10.0,0.745470378,0.08168189533469908
15.0,0.738325884,0.08464059405883151
20.0,0.8170304380000001,0.15930433020496892
30.0,0.7237309559999999,0.18601330886794443
40.0,0.7825042080000001,0.20334677754423292
50.0,0.7927316,0.14663238161449876
60.0,0.856270762,0.1807636401285363
70.0,0.6655431239999999,0.06386213343562448
80.0,0.8363749540000001,0.3114441352077423
90.0,0.79177644,0.06492820740194821
100.0,0.794027768,0.08143076774018099
