Index,Average,Standard Deviation
0.0,83.5605998,4.9602348197882895
1.0,81.83224299999999,4.643560396955165
2.0,84.46559520000001,4.041073766766967
3.0,86.9513692,10.416843708732245
4.0,90.73291320000001,11.169624674466052
5.0,92.303324,9.529668264488226
10.0,96.81659400000001,10.824386478977178
15.0,97.3108608,5.111743453727953
20.0,96.81809200000001,5.919784248025937
30.0,95.61538,7.387195419976377
40.0,98.4767692,5.909187106573169
50.0,99.853062,6.005022981382833
60.0,93.8559248,3.0814634927741964
70.0,97.72953000000001,4.648756559601717
80.0,100.20262399999999,5.375973778215812
90.0,98.2440932,5.623727611080833
100.0,97.163092,4.898814490202296
