Index,Average,Standard Deviation
0.0,478.57033600000005,19.133072944361647
1.0,452.04856,29.630919384478105
2.0,459.21647999999993,41.66546902063817
3.0,437.3553819999999,28.55351510483036
4.0,427.97229799999997,61.57083339164101
5.0,405.88232800000003,61.36410266045107
10.0,363.87569800000006,62.811820866987254
15.0,358.546938,73.04795041879284
20.0,229.90453399999996,88.27380675943904
30.0,279.970716,113.3138130432751
40.0,166.9402084,99.95673082212011
50.0,109.897406,86.86166359997938
60.0,146.96147000000002,65.8186059242318
70.0,153.75494768,112.02529688980664
80.0,370.8880270000001,665.9479929768657
90.0,64.78606579999999,88.01699634472095
100.0,649.7443398,1193.9514409908334
