0.0,,8.515899,,0.9771575
0.0,,8.515899,,0.9771575
1.0,,8.515899,,0.9771575
2.0,,8.197684,,0.95283055
3.0,,8.191347,,0.9523461
4.0,,8.191347,,0.9523461
5.0,,8.558778,,0.9804355
10.0,,8.558778,,0.9804355
15.0,,8.558778,,0.9804355
20.0,,8.615004,,0.9847338
30.0,,8.615004,,0.9847338
40.0,,8.662332,,0.98835194
50.0,,8.467224,,0.97343636
60.0,,8.467224,,0.97343636
70.0,,8.483538,,0.9746835
80.0,,8.483538,,0.9746835
90.0,,8.619723,,0.98509467
100.0,,8.619723,,0.98509467
0.0,,7.832547,,0.9249165
1.0,,7.832547,,0.9249165
2.0,,7.832547,,0.9249165
3.0,,7.832547,,0.9249165
4.0,,7.832547,,0.9249165
5.0,,7.832547,,0.9249165
10.0,,8.285599,,0.95955145
15.0,,8.285599,,0.95955145
20.0,,8.285599,,0.95955145
30.0,,8.467224,,0.97343636
40.0,,8.285599,,0.95955145
50.0,,8.467224,,0.97343636
60.0,,8.66368,,0.98845506
70.0,,8.619723,,0.98509467
80.0,,8.66368,,0.98845506
90.0,,8.66368,,0.98845506
100.0,,8.483538,,0.9746835
0.0,,7.647822,,0.9107946
1.0,,7.7178006,,0.9161444
2.0,,7.7178006,,0.9161444
3.0,,7.7178006,,0.9161444
4.0,,7.7178006,,0.9161444
5.0,,7.7178006,,0.9161444
10.0,,8.044241,,0.9411001
15.0,,8.120559,,0.94693446
20.0,,8.133637,,0.94793427
30.0,,8.044241,,0.9411001
40.0,,7.9518776,,0.9340391
50.0,,8.467224,,0.97343636
60.0,,8.467224,,0.97343636
70.0,,8.467224,,0.97343636
80.0,,8.467224,,0.97343636
90.0,,8.467224,,0.97343636
100.0,,8.619723,,0.98509467
0.0,,7.482242,,0.8981364
1.0,,7.482242,,0.8981364
2.0,,7.482242,,0.8981364
3.0,,7.482242,,0.8981364
4.0,,7.482242,,0.8981364
5.0,,6.8609147,,0.8506371
10.0,,8.2741375,,0.95867527
15.0,,7.9249105,,0.9319775
20.0,,7.9249105,,0.9319775
30.0,,8.467224,,0.97343636
40.0,,8.66368,,0.98845506
50.0,,8.66368,,0.98845506
60.0,,8.66368,,0.98845506
70.0,,8.66368,,0.98845506
80.0,,8.66368,,0.98845506
90.0,,8.66368,,0.98845506
100.0,,8.66368,,0.98845506
0.0,,6.961502,,0.8583268
1.0,,6.961502,,0.8583268
2.0,,7.4647136,,0.89679635
3.0,,7.4647136,,0.89679635
4.0,,8.460347,,0.97291064
5.0,,8.460347,,0.97291064
10.0,,8.460347,,0.97291064
15.0,,8.460347,,0.97291064
20.0,,8.483538,,0.9746835
30.0,,8.460347,,0.97291064
40.0,,8.246226,,0.95654154
50.0,,8.619723,,0.98509467
60.0,,8.619723,,0.98509467
70.0,,8.467224,,0.97343636
80.0,,8.619723,,0.98509467
90.0,,8.467224,,0.97343636
100.0,,8.483538,,0.9746835
0.0,,6.72109,,0.8399477
1.0,,6.72109,,0.8399477
2.0,,6.72109,,0.8399477
3.0,,7.0945864,,0.8685008
4.0,,8.133637,,0.94793427
5.0,,8.133637,,0.94793427
10.0,,8.133637,,0.94793427
15.0,,8.133637,,0.94793427
20.0,,8.133637,,0.94793427
30.0,,8.467224,,0.97343636
40.0,,8.467224,,0.97343636
50.0,,8.467224,,0.97343636
60.0,,8.619723,,0.98509467
70.0,,8.467224,,0.97343636
80.0,,8.467224,,0.97343636
90.0,,8.619723,,0.98509467
100.0,,8.467224,,0.97343636
0.0,,7.8198724,,0.9239476
1.0,,7.8198724,,0.9239476
2.0,,8.422862,,0.970045
3.0,,8.422862,,0.970045
4.0,,8.60624,,0.98406386
5.0,,8.60624,,0.98406386
10.0,,8.422862,,0.970045
15.0,,8.285599,,0.95955145
20.0,,8.285599,,0.95955145
30.0,,8.422862,,0.970045
40.0,,8.422862,,0.970045
50.0,,8.742559,,0.99448526
60.0,,8.619723,,0.98509467
70.0,,8.619723,,0.98509467
80.0,,8.619723,,0.98509467
90.0,,8.619723,,0.98509467
100.0,,8.619723,,0.98509467
0.0,,8.162357,,0.95012987
1.0,,8.246226,,0.95654154
2.0,,8.246226,,0.95654154
3.0,,8.460347,,0.97291064
4.0,,8.460347,,0.97291064
5.0,,8.460347,,0.97291064
10.0,,8.484077,,0.97472477
15.0,,8.246226,,0.95654154
20.0,,8.66368,,0.98845506
30.0,,8.66368,,0.98845506
40.0,,8.66368,,0.98845506
50.0,,8.66368,,0.98845506
60.0,,8.66368,,0.98845506
70.0,,8.66368,,0.98845506
80.0,,8.66368,,0.98845506
90.0,,8.66368,,0.98845506
100.0,,8.66368,,0.98845506
0.0,,8.515899,,0.9771575
1.0,,8.515899,,0.9771575
2.0,,8.197684,,0.95283055
3.0,,8.191347,,0.9523461
4.0,,8.191347,,0.9523461
5.0,,8.558778,,0.9804355
10.0,,8.558778,,0.9804355
15.0,,8.558778,,0.9804355
20.0,,8.615004,,0.9847338
30.0,,8.615004,,0.9847338
40.0,,8.662332,,0.98835194
50.0,,8.467224,,0.97343636
60.0,,8.467224,,0.97343636
70.0,,8.483538,,0.9746835
80.0,,8.483538,,0.9746835
90.0,,8.619723,,0.98509467
100.0,,8.619723,,0.98509467
0.0,,7.832547,,0.9249165
1.0,,7.832547,,0.9249165
2.0,,7.832547,,0.9249165
3.0,,7.832547,,0.9249165
4.0,,7.832547,,0.9249165
5.0,,7.832547,,0.9249165
10.0,,8.285599,,0.95955145
15.0,,8.285599,,0.95955145
20.0,,8.285599,,0.95955145
30.0,,8.467224,,0.97343636
40.0,,8.285599,,0.95955145
50.0,,8.467224,,0.97343636
60.0,,8.66368,,0.98845506
70.0,,8.619723,,0.98509467
80.0,,8.66368,,0.98845506
90.0,,8.66368,,0.98845506
100.0,,8.483538,,0.9746835
0.0,,7.647822,,0.9107946
1.0,,7.7178006,,0.9161444
2.0,,7.7178006,,0.9161444
3.0,,7.7178006,,0.9161444
4.0,,7.7178006,,0.9161444
5.0,,7.7178006,,0.9161444
10.0,,8.044241,,0.9411001
15.0,,8.120559,,0.94693446
20.0,,8.133637,,0.94793427
30.0,,8.044241,,0.9411001
40.0,,7.9518776,,0.9340391
50.0,,8.467224,,0.97343636
60.0,,8.467224,,0.97343636
70.0,,8.467224,,0.97343636
