Index,Average,Standard Deviation
0.0,0.9190286000000001,0.037921867627689454
1.0,0.9200985599999999,0.037749532456686156
2.0,0.93214656,0.026161419824111246
3.0,0.934853442,0.030413061812337407
4.0,0.9500762999999999,0.02632908157790242
5.0,0.9556941800000001,0.02906829488569016
10.0,0.962720128,0.014155117630190726
15.0,0.9673360559999999,0.015391752486209753
20.0,0.9788500760000002,0.011625530725520632
30.0,0.985542008,0.006421602490635499
40.0,0.9861151420000001,0.00648368256787576
50.0,0.9881375819999999,0.0038937190425165804
60.0,0.984641126,0.006679384130359932
70.0,0.981103424,0.006379253591161272
80.0,0.9809838340000001,0.005109947788745369
90.0,0.984641126,0.006679384130359933
100.0,0.9809838340000001,0.005109947788745369
