Index,Average,Standard Deviation
0.0,0.9138663599999999,0.03865070263943984
1.0,0.91493632,0.03862489807714193
2.0,0.9177648399999999,0.020534504201791703
3.0,0.9176679499999999,0.020369299944229795
4.0,0.923390948,0.041565762085509946
5.0,0.935476068,0.036508783102854825
10.0,0.9629572120000001,0.014075232145796257
15.0,0.970022318,0.014964861381308415
20.0,0.9816270580000002,0.007669133374107926
30.0,0.983591716,0.004644096083160197
40.0,0.9842370240000001,0.004970644824650408
50.0,0.9900156999999998,0.004223797020516056
60.0,0.9865192439999999,0.007773486962038612
70.0,0.9829815419999999,0.008354414831578347
80.0,0.9809838340000001,0.005109947788745369
90.0,0.984641126,0.006679384130359933
100.0,0.9809838340000001,0.005109947788745369
