Index,Average,Standard Deviation
0.0,244.419776,13.615750280096346
1.0,246.59453599999998,12.878371138325832
2.0,251.056266,9.761223989284549
3.0,254.563344,6.933573823391797
4.0,251.292356,7.779544412430846
5.0,253.756,11.13907385235056
10.0,240.11329999999998,9.753868177552945
15.0,240.54395,10.649545508420529
20.0,230.280194,10.321307493606811
30.0,230.48470599999996,8.872827488575664
40.0,201.375748,14.26149286250693
50.0,185.993986,18.546083520310805
60.0,159.349334,31.767326457429558
70.0,129.38952060000003,48.64367552425703
80.0,116.70415399999999,52.89166485529061
90.0,82.5694434,52.9186231668884
100.0,65.0841508,50.25336981708274
