Index,Average,Standard Deviation
0.0,83.5605998,4.9602348197882895
1.0,81.99257839999999,4.726763192185944
2.0,87.264962,10.39277754186512
3.0,90.619298,13.568725079430855
4.0,92.77608699999999,10.901829043088433
5.0,93.53779599999999,9.35791604579535
10.0,103.49907500000002,6.276589265084978
15.0,103.455306,4.893206997947911
20.0,101.340478,4.566738737598024
30.0,98.132902,5.673342702098646
40.0,97.5604538,5.110213612168102
50.0,96.82760099999999,6.543414709041756
60.0,94.45074880000001,4.756008488698664
70.0,99.34363479999999,6.488378124971768
80.0,94.27322000000001,4.208284847874489
90.0,93.9355632,5.543507832906615
100.0,92.51718100000001,1.6258668491005048
