Index,Average,Standard Deviation
0.0,0.86655055,0.06461137270564678
1.0,0.8750958900000001,0.054654340301922934
2.0,0.88653777,0.06613917032807108
3.0,0.873636272,0.08177609394670263
4.0,0.87325488,0.08231626961070089
5.0,0.872001414,0.0828722329539031
10.0,0.924184676,0.03728592915094841
15.0,0.945010942,0.015180146806386827
20.0,0.959104054,0.029131852553980545
30.0,0.9831113800000001,0.007156045671366266
40.0,0.9823753999999999,0.007971869112641031
50.0,0.984641126,0.006679384130359932
60.0,0.9865192439999999,0.0077734869620386116
70.0,0.981103424,0.006379253591161272
80.0,0.9764730739999999,0.012274675940560868
90.0,0.982763008,0.00466332399999998
100.0,0.9815569680000001,0.005669004894298096
