Index,Average,Standard Deviation
0.0,77.991958,6.3889306901191185
1.0,79.9961712,6.027155585052518
2.0,80.156594,6.2313974889413055
3.0,83.88558200000001,7.26919686712748
4.0,84.107862,8.243682431771374
5.0,93.7791382,12.903102939909648
10.0,95.68597399999999,7.1658388949491725
15.0,100.9211408,2.819244035646888
20.0,96.71190599999998,5.953759319116483
30.0,101.36479779999999,5.304715493348474
40.0,94.9037204,5.336518402886498
50.0,95.63190680000001,6.122145726804043
60.0,94.5315192,3.446285922309198
70.0,95.8647792,6.201870861153641
80.0,92.02932440000001,2.378389060736496
90.0,92.8499552,2.9956240639646605
100.0,92.341262,2.9470765478514434
