Index,Average,Standard Deviation
0.0,0.83401023,0.07347011983987504
1.0,0.84255557,0.06903956935289791
2.0,0.84255557,0.06903956935289791
3.0,0.829654072,0.07710077363591585
4.0,0.83849628,0.06985722015939082
5.0,0.8545870739999998,0.06830896912164539
10.0,0.9220303059999999,0.03696411235470675
15.0,0.9527996739999999,0.017383347432703054
20.0,0.9640374860000002,0.029052491107364662
30.0,0.9789016,0.00513175556232754
40.0,0.980497282,0.00567208197664806
50.0,0.984641126,0.006679384130359932
60.0,0.984641126,0.006679384130359932
70.0,0.981103424,0.006379253591161272
80.0,0.9764730739999999,0.012274675940560868
90.0,0.982763008,0.00466332399999998
100.0,0.978652172,0.005356117712841617
