Index,Average,Standard Deviation
0.0,228.25017000000003,6.917338475728938
1.0,225.791542,12.023863471133398
2.0,230.908886,10.46393019775572
3.0,233.081868,14.323665516328418
4.0,231.37290000000002,9.660485286642693
5.0,235.025516,13.343470117855553
10.0,232.02338799999998,15.644036937688943
15.0,230.74966600000002,16.839572337738986
20.0,225.39905400000004,14.481031930753552
30.0,207.81969400000003,15.791238284522969
40.0,194.256992,8.571807448073946
50.0,177.13336800000002,16.18768626885436
60.0,155.53157800000002,32.94230285829902
70.0,123.07328600000001,47.19648611173489
80.0,90.28274119999999,63.23698408167655
90.0,69.6139704,58.11618790269563
100.0,52.723501,42.72731878744599
