Index,Average,Standard Deviation
0.0,0.75900424,0.1625986159322471
1.0,0.695833056,0.16714208069230843
2.0,0.6463894440000001,0.1676523507994805
3.0,0.6463894440000001,0.1676523507994805
4.0,0.663785536,0.15701757594797006
5.0,0.5901244600000001,0.08036947039594378
10.0,0.617632062,0.09091222181988612
15.0,0.6579672000000001,0.13262123319683358
20.0,0.646174338,0.13067988188771204
30.0,0.636632296,0.03378582658434781
40.0,0.6878011259999999,0.06400017114549665
50.0,0.6342958200000001,0.0554497752503492
60.0,0.64786748,0.059539155961137354
70.0,0.6857961360000001,0.08812586337837343
80.0,0.680358158,0.08003069690464086
90.0,0.687106654,0.08658180210226846
100.0,0.7274707880000001,0.12634705336188168
