0.0,,1.1613967,,260.02042
0.0,,1.1613967,,260.02042
1.0,,1.2180104,,275.13428
2.0,,1.1553615,,258.4092
3.0,,1.1630609,,260.4647
4.0,,1.1602663,,259.71863
5.0,,1.1358812,,253.20865
10.0,,1.1497856,,256.92065
15.0,,1.1615967,,260.0738
20.0,,1.1860398,,266.59924
30.0,,1.1715906,,262.7418
40.0,,1.130907,,251.88074
50.0,,1.1483378,,256.53415
60.0,,1.0926192,,241.65921
70.0,,1.0276923,,224.32602
80.0,,1.0547436,,231.54776
90.0,,1.0682619,,235.15665
100.0,,1.022929,,223.05435
0.0,,1.1692349,,262.1129
1.0,,1.2049221,,271.64017
2.0,,1.1597352,,259.57684
3.0,,1.1517535,,257.446
4.0,,1.1393965,,254.14713
5.0,,1.1476021,,256.3377
10.0,,1.1572989,,258.92645
15.0,,1.1082534,,245.83298
20.0,,1.1053659,,245.06213
30.0,,1.1211526,,249.27664
40.0,,1.1855003,,266.4552
50.0,,1.0954599,,242.4176
60.0,,1.0784729,,237.88263
70.0,,1.1275464,,250.98355
80.0,,1.1122997,,246.91321
90.0,,1.1546925,,258.23062
100.0,,1.0718821,,236.12314
0.0,,1.0678016,,235.03378
1.0,,1.0646474,,234.19174
2.0,,1.065257,,234.35446
3.0,,1.0604452,,233.06989
4.0,,1.1007333,,243.82538
5.0,,1.1040306,,244.70566
10.0,,1.0943626,,242.12463
15.0,,1.1456617,,255.8197
20.0,,1.1080633,,245.78226
30.0,,1.0658646,,234.51666
40.0,,1.1230191,,249.77493
50.0,,1.1203828,,249.07114
60.0,,1.1629543,,260.43622
70.0,,1.1646684,,260.89383
80.0,,1.1747247,,263.57852
90.0,,0.9824436,,212.24619
100.0,,1.0111108,,219.89932
0.0,,0.9721793,,209.50598
1.0,,1.0011531,,217.24097
2.0,,1.0244457,,223.45926
3.0,,1.016835,,221.42749
4.0,,1.0227308,,223.00146
5.0,,1.0715085,,236.0234
10.0,,1.1142242,,247.427
15.0,,1.0716932,,236.0727
20.0,,1.1095103,,246.16855
30.0,,1.1131555,,247.1417
40.0,,1.1044843,,244.82678
50.0,,1.0985705,,243.24799
60.0,,1.1027058,,244.35199
70.0,,1.0556692,,231.79486
80.0,,1.0341908,,226.06088
90.0,,1.0315354,,225.35199
100.0,,0.979075,,211.3469
0.0,,1.0097424,,219.534
1.0,,1.1130741,,247.11996
2.0,,1.132009,,252.17493
3.0,,1.0653831,,234.38812
4.0,,1.1092098,,246.08832
5.0,,1.1003933,,243.73462
10.0,,1.0686659,,235.26453
15.0,,1.1083504,,245.85889
20.0,,1.0900815,,240.98172
30.0,,1.1181679,,248.47983
40.0,,1.0599952,,232.94974
50.0,,1.0511907,,230.59927
60.0,,1.0417327,,228.07431
70.0,,1.0199232,,222.25192
80.0,,1.0325695,,225.62805
90.0,,0.967262,,208.19324
100.0,,0.9588196,,205.93942
0.0,,0.98734176,,213.55383
1.0,,0.99754775,,216.27847
2.0,,1.077837,,237.71289
3.0,,1.0697738,,235.5603
4.0,,1.0335939,,225.90152
5.0,,1.0334661,,225.8674
10.0,,1.0392566,,227.41327
15.0,,1.0948993,,242.26791
20.0,,1.050396,,230.38708
30.0,,1.0129087,,220.3793
40.0,,1.0756115,,237.11874
50.0,,1.048733,,229.94315
60.0,,1.0710557,,235.9025
70.0,,1.0475837,,229.63632
80.0,,0.9334689,,199.17166
90.0,,0.9192269,,195.36954
100.0,,0.9325427,,198.9244
0.0,,1.0357931,,226.48862
1.0,,1.0369946,,226.80939
2.0,,1.040991,,227.87628
3.0,,1.0107845,,219.81223
4.0,,1.0200659,,222.29004
5.0,,1.0709625,,235.87766
10.0,,1.0479668,,229.73859
15.0,,1.0699474,,235.60663
20.0,,1.106812,,245.44821
30.0,,1.1448537,,255.604
40.0,,1.141954,,254.82986
50.0,,1.1012921,,243.97458
60.0,,1.050806,,230.49658
70.0,,1.0116805,,220.05142
80.0,,1.0488099,,229.96365
90.0,,1.057312,,232.23343
100.0,,1.0632477,,233.81805
0.0,,1.0290737,,224.6948
1.0,,1.054041,,231.3602
2.0,,1.0821602,,238.86703
3.0,,1.0932606,,241.83047
4.0,,1.08631,,239.97488
5.0,,1.0827318,,239.01965
10.0,,1.1638153,,260.66608
15.0,,1.2154319,,274.44592
20.0,,1.1340861,,252.72943
30.0,,1.1119692,,246.82501
40.0,,1.1126777,,247.01413
50.0,,1.0893737,,240.79279
60.0,,1.0434971,,228.54535
70.0,,1.0203215,,222.35828
80.0,,1.0475909,,229.63821
90.0,,1.0429469,,228.39847
100.0,,0.9883092,,213.8121
