Index,Average,Standard Deviation
0.0,0.872362188,0.0077499303282401065
1.0,0.881109622,0.040567399220545745
2.0,0.8741764240000001,0.05639319049310177
3.0,0.89215564,0.06209832617096085
4.0,0.9064157400000001,0.06430090674918232
5.0,0.9030759400000001,0.05570879940736832
10.0,0.9076815679999999,0.05656794515535542
15.0,0.9506082279999999,0.012695271153218267
20.0,0.9485961099999999,0.011336971613107278
30.0,0.9434256019999999,0.03162394292063557
40.0,0.95390677,0.016757448872474583
50.0,0.9222694419999999,0.04888979091663961
60.0,0.9283119879999999,0.011533101962948883
70.0,0.942149468,0.029778835362517707
80.0,0.920521188,0.04964852589113613
90.0,0.9145549519999999,0.021157954845519834
100.0,0.9192451079999999,0.014436236198547624
