Index,Average,Standard Deviation
0.0,81.9303638,4.31640010819407
1.0,82.11701880000001,2.963397749216561
2.0,86.0602868,1.297071259211675
3.0,92.2434624,4.87687754452628
4.0,91.0179998,9.158038866990692
5.0,94.341309,9.68096959843197
10.0,99.28488779999999,10.307459002551862
15.0,104.51764699999998,7.302026287269583
20.0,105.87608600000002,3.889115764389433
30.0,96.56120580000001,2.2692294824408052
40.0,98.58667959999998,5.121090741143556
50.0,99.50224499999999,5.409250848638839
60.0,101.6477208,5.685332863861053
70.0,102.3787912,6.618263901246285
80.0,103.55603579999999,6.075794176443316
90.0,99.828936,6.389405144385039
100.0,101.505845,6.375198476800546
