Index,Average,Standard Deviation
0.0,240.637944,17.400233258456748
1.0,250.979108,19.448577496414895
2.0,246.47834200000003,12.956792525279393
3.0,241.03618799999998,15.523299350026598
4.0,245.21390000000002,12.793637059352594
5.0,246.77285799999999,7.281691538746748
10.0,244.59497000000002,11.5860728762286
15.0,248.6384,8.576275758152843
20.0,248.774712,9.080178108053612
30.0,250.12378600000002,9.340767125296727
40.0,251.17809400000002,10.783884576677552
50.0,244.51934799999998,8.527097582013246
60.0,239.70978999999997,11.462907884837946
70.0,235.701348,16.872535638303322
80.0,239.526238,14.00955712985875
90.0,229.212026,17.97873850114139
100.0,223.76685600000002,10.83501018882511
