Index,Average,Standard Deviation
0.0,0.9022059499999999,0.03241957726914404
1.0,0.9049375999999999,0.029729831310066342
2.0,0.891928882,0.05813156867699424
3.0,0.897449842,0.059175008137093296
4.0,0.8815487019999999,0.05828102740500735
5.0,0.88459781,0.053220580553601654
10.0,0.89678188,0.053008298119017194
15.0,0.94513056,0.009003503752562122
20.0,0.9473550319999999,0.0247253699816989
30.0,0.9298293340000001,0.04013587128656837
40.0,0.9412856340000001,0.035066501071661295
50.0,0.893312194,0.02880523503331269
60.0,0.9235888720000001,0.029609328442852873
70.0,0.9351029100000001,0.03322431978429413
80.0,0.909155614,0.02443932277366915
90.0,0.9083247919999999,0.02361738412096173
100.0,0.9411908459999999,0.0212054670490509
