Index,Average,Standard Deviation
0.0,0.604949838,0.120368880298764
1.0,0.673965738,0.09941520470808161
2.0,0.6800491080000001,0.09135789513438484
3.0,0.647009134,0.11667920325722002
4.0,0.6650231080000001,0.11059627194131028
5.0,0.6650231080000001,0.11059627194131028
10.0,0.696627638,0.07518075235207064
15.0,0.7472303600000001,0.05709326740306952
20.0,0.7472303600000001,0.05709326740306952
30.0,0.600062324,0.1176902713037535
40.0,0.5855331180000001,0.05200795200483378
50.0,0.491915938,0.07085452896469538
60.0,0.47720562,0.06062061659534946
70.0,0.46192304799999995,0.05711340301763408
80.0,0.47324910400000003,0.05403494939853154
90.0,0.43479144999999997,0.033149180554643595
100.0,0.438788794,0.027348159742325337
