Index,Average,Standard Deviation
0.0,237.24141600000002,21.09575496544232
1.0,249.06542399999998,22.031847804569274
2.0,245.594938,14.278177580142923
3.0,241.35924,15.088982368924691
4.0,245.35618400000004,12.539327380708427
5.0,246.80200599999998,7.238182342720021
10.0,248.132652,8.898514718954845
15.0,248.73161399999998,8.435506769691083
20.0,248.91877999999997,9.031842107134073
30.0,248.43132599999998,8.953073657830815
40.0,249.17747799999998,10.848523452766095
50.0,244.37403,8.541322593727516
60.0,242.480872,10.53815535056947
70.0,238.050036,15.27200720148677
80.0,238.74568399999998,14.616189031000665
90.0,227.835738,17.958147693776656
100.0,219.272626,10.384849721700547
