x0 mu+2var
0.0,,4.8465548,,483.25183
0.0,,4.8465548,,483.25183
1000.0,,5.2580457,,525.5808
5000.0,,5.092909,,508.59363
10000.0,,4.029207,,399.17343
50000.0,,2.72155,,264.65814
100000.0,,1.5976161,,149.04199
200000.0,,0.22787113,,8.139906
300000.0,,0.8111388,,68.13913
400000.0,,-0.08367647,,-23.908182
500000.0,,0.13916536,,-0.9850254
600000.0,,-0.7288514,,-90.275635
700000.0,,-0.9515656,,-113.18567
800000.0,,-0.93855125,,-111.84691
900000.0,,0.017398959,,-13.510817
1000000.0,,0.055857476,,-9.554689
1100000.0,,-0.84314567,,-102.03279
1200000.0,,-0.60638374,,-77.67771
1300000.0,,-0.7305744,,-90.45288
1400000.0,,-1.1125499,,-129.7457
1500000.0,,6.3077817,,633.5644

x0 mu
0.0,,4.8465548,,483.25183
1000.0,,5.0170555,,500.79077
5000.0,,4.8270154,,481.24185
10000.0,,4.6687326,,464.95972
50000.0,,2.346469,,226.07452
100000.0,,2.3446825,,225.89076
200000.0,,3.223671,,316.31
300000.0,,0.37183028,,22.948608
400000.0,,0.69323045,,56.010204
500000.0,,-0.12195803,,-27.846106
600000.0,,-0.59219444,,-76.218094
700000.0,,-0.042532083,,-19.675766
800000.0,,0.43633422,,29.583958
900000.0,,2.5493305,,246.94235
1000000.0,,-0.82511264,,-100.17778
1100000.0,,-0.68238217,,-85.49547
1200000.0,,-0.62125885,,-79.20788
1300000.0,,-0.75793993,,-93.2679
1400000.0,,-0.62398505,,-79.48831
1500000.0,,-0.17084368,,-32.874844

xt mu+2var
0.0,,4.8465548,,483.25183
1000.0,,4.42561,,439.95035
5000.0,,4.952047,,494.10352
10000.0,,3.8260736,,378.2776
50000.0,,3.6831248,,363.5728
100000.0,,3.8680024,,382.5907
200000.0,,2.3205366,,223.40694
300000.0,,3.6584969,,361.0394
400000.0,,1.5718871,,146.39532
500000.0,,1.7153972,,161.15784
600000.0,,0.24733588,,10.142193
700000.0,,1.4833019,,137.28279
800000.0,,1.5153788,,140.58246
900000.0,,-0.76286894,,-93.77493
1000000.0,,1.2606071,,114.374756
1100000.0,,0.30084443,,15.646479
1200000.0,,0.7354675,,60.355015
1300000.0,,0.28301272,,13.812176
1400000.0,,-0.4310297,,-59.6395
1500000.0,,1.0857962,,96.392426

xt mu
0.0,,4.8465548,,483.25183
10.0,,4.825255,,481.06076
50.0,,4.884048,,487.10864
100.0,,5.293491,,529.227
500.0,,5.0035634,,499.4029
1000.0,,4.8519025,,483.80194
5000.0,,4.365523,,433.76932
10000.0,,4.183522,,415.0474
30000.0,,3.9019282,,386.08057
50000.0,,3.7035406,,365.67294
