x0 mu+2var
800000.0,,3.3282175,,87.72394
900000.0,,3.5597513,,92.42078
1000000.0,,3.4740894,,90.68306
1100000.0,,3.465538,,90.50959
1200000.0,,3.465538,,90.50959
1300000.0,,3.4892797,,90.99121
1400000.0,,3.5462704,,92.14731
1500000.0,,3.5705655,,92.64015
-10.0,,3.3503547,,88.173004
-50.0,,3.3503547,,88.173004
-100.0,,3.3503547,,88.173004
-500.0,,3.3503547,,88.173004
-1000.0,,3.3503547,,88.173004
-5000.0,,3.3503547,,88.173004
-10000.0,,3.3369246,,87.900566
-30000.0,,3.3320906,,87.802505
-50000.0,,3.3320906,,87.802505
-100000.0,,3.3265574,,87.69026


0.0,0.0,,3.3503547,,88.173004
1000.0,0.0,,3.3503547,,88.173004
1000.0,0.0,,3.3503547,,88.173004
1000.0,0.0,,3.3503547,,88.173004
100000.0,0.0,,3.3503547,,88.173004
1000.0,,4.7574563,,116.71715
"[1000.0, 0.0]",,4.7574563,,116.71715
"[1000.0, 0.0]",,4.7574563,,116.71715
"[0.0, 1500000.0]",,3.5705655,,92.64015
"[1000.0, 1500000.0]",,3.9550674,,100.44007
"[800000.0, 1000000.0]",,4.27826,,106.996284
"[500000.0, 10.0]",,4.3329434,,108.105576
"[1000.0, 1000000.0]",,3.964625,,100.63395
"[5000.0, 1000000.0]",,4.427035,,110.01429
"[10000.0, 1000000.0]",,4.5520296,,112.54991
"[30000.0, 1000000.0]",,4.334656,,108.14031
"[50000.0, 1000000.0]",,4.3127017,,107.694954
"[100000.0, 1000000.0]",,4.1206183,,103.7984
"[200000.0, 1000000.0]",,4.150656,,104.40774
"[300000.0, 1000000.0]",,4.0305967,,101.972244
"[400000.0, 1000000.0]",,4.4730034,,110.9468
"[500000.0, 1000000.0]",,4.3996882,,109.45955
"[600000.0, 1000000.0]",,4.43173,,110.109535
"[700000.0, 1000000.0]",,4.1355004,,104.100296
"[800000.0, 1000000.0]",,4.3612823,,108.68045
"[900000.0, 1000000.0]",,4.224726,,105.91031
"[1000000.0, 1000000.0]",,4.3092933,,107.62582
"[1100000.0, 1000000.0]",,4.301761,,107.47302
"[1200000.0, 1000000.0]",,4.3561263,,108.57586
"[1300000.0, 1000000.0]",,4.133051,,104.050606
"[1400000.0, 1000000.0]",,4.213233,,105.677155
"[1500000.0, 1000000.0]",,4.388597,,109.23455
