Index,Average,Standard Deviation
0.0,240.47936400000003,19.072274266682104
1.0,252.9625,13.549802222906427
2.0,241.97055,13.495578673288522
3.0,244.50008400000002,12.47268045863855
4.0,244.992236,13.21674330794331
5.0,249.54972000000004,14.338271143409159
10.0,238.31458800000001,17.003116216086273
15.0,236.874036,12.083670322728285
20.0,235.07145,11.443964575824234
30.0,233.59912,7.4702730405628435
40.0,239.40872800000002,16.6280821843307
50.0,237.929522,9.930500661659304
60.0,248.365614,14.332346853429966
70.0,238.43064800000002,11.396739738296034
80.0,238.54894199999998,9.54958070517738
90.0,241.730726,9.3024294205688
100.0,248.11155,16.228161366350772
