Index,Average,Standard Deviation
0.0,0.9159650579999999,0.023154661722431965
1.0,0.9159650579999999,0.023154661722431965
2.0,0.9196491479999999,0.023551766478891047
3.0,0.9176101879999999,0.025553188907996897
4.0,0.921620036,0.020557779570691572
5.0,0.94547481,0.018455220241828604
10.0,0.93846128,0.011867386827124174
15.0,0.946495288,0.00876612252048852
20.0,0.9564755180000001,0.017909177802939377
30.0,0.97261782,0.005621730866699358
40.0,0.973174502,0.007931297328196418
50.0,0.9716489100000001,0.011871897570161213
60.0,0.9655424119999999,0.019660656290850922
70.0,0.964091064,0.013720806300162671
80.0,0.9741042520000001,0.002170038823711675
90.0,0.971294308,0.008047040087215686
100.0,0.96182741,0.0251270071160176
