Index,Average,Standard Deviation
0.0,0.885300808,0.013771832077289362
1.0,0.888933354,0.014763849010202727
2.0,0.8926174440000001,0.02087326144067436
3.0,0.883571126,0.01985112074284534
4.0,0.906838346,0.016308595011398835
5.0,0.92385275,0.030903754837203833
10.0,0.94147529,0.026650014848671272
15.0,0.965705274,0.017659935855619188
20.0,0.96814418,0.018545146024699827
30.0,0.9701274200000001,0.0067189712475646274
40.0,0.9583866019999998,0.021452115068142232
50.0,0.97427952,0.0026667375614409486
60.0,0.96010186,0.024274837673739464
70.0,0.966668026,0.00613213085678248
80.0,0.959097852,0.026092013657830537
90.0,0.9692244120000002,0.015694125050291146
100.0,0.9670144259999999,0.022381364689179787
