Index,Average,Standard Deviation
0.0,0.875747348,0.007777805615391502
1.0,0.881031282,0.040564102690340574
2.0,0.8853297039999999,0.037482989114362576
3.0,0.89545008,0.06302188631126682
4.0,0.9097101799999999,0.06446863238873803
5.0,0.91146048,0.06483053719140573
10.0,0.921731368,0.03832525624815175
15.0,0.9484208580000001,0.01437592630250502
20.0,0.942996788,0.01773319128007633
30.0,0.948276512,0.03786492115842863
40.0,0.8980786000000001,0.05444521447642573
50.0,0.9265472600000001,0.026727178102744754
60.0,0.9169958619999999,0.03932737339765997
70.0,0.9355461399999999,0.03769247826481881
80.0,0.9405517119999999,0.03379187140233009
90.0,0.9405517119999999,0.03379187140233009
100.0,0.939912612,0.03979745914002569
