Index,Average,Standard Deviation
0.0,0.872362188,0.0077499303282401065
1.0,0.881109622,0.040567399220545745
2.0,0.8875562239999999,0.03813637815232149
3.0,0.89215564,0.06209832617096085
4.0,0.9064157400000001,0.06430090674918232
5.0,0.9064157400000001,0.06430090674918232
10.0,0.9174906679999999,0.03789950678124578
15.0,0.9491527379999999,0.013702496425928225
20.0,0.945250128,0.017158286751372796
30.0,0.939729134,0.03157572110899108
40.0,0.89321117,0.048315452804931894
50.0,0.9216798300000001,0.01901531144065329
60.0,0.913843662,0.03516174507830598
70.0,0.932585692,0.033584596371352374
80.0,0.927021434,0.02260989137985371
90.0,0.9262689639999999,0.022784245747475236
100.0,0.9256298639999999,0.03070525731724363
