Index,Average,Standard Deviation
0.0,445.443948,22.041705803679882
1.0,381.82501199999996,45.31261675312181
2.0,408.629928,56.47646963542157
3.0,406.45950600000003,101.48269567897368
4.0,383.121706,93.5127100674056
5.0,390.709382,60.21755081994
10.0,367.312718,55.05873080081321
15.0,265.35848,109.66854295552065
20.0,288.36940599999997,54.340439215517414
30.0,262.80666199999996,62.77107436694051
40.0,312.03351999999995,64.03656597310633
50.0,263.509226,88.14686873223725
60.0,243.42576999999997,27.807418439007964
70.0,276.591134,123.9763285700651
80.0,211.08304199999998,20.27226502077496
90.0,263.35884,98.78283735264642
100.0,284.12806,70.40077772750156
