Index,Average,Standard Deviation
0.0,0.604949838,0.120368880298764
1.0,0.673965738,0.09941520470808161
2.0,0.6800491080000001,0.09135789513438484
3.0,0.647009134,0.11667920325722002
4.0,0.6415609800000001,0.12272974925894309
5.0,0.6650231080000001,0.11059627194131028
10.0,0.696627638,0.07518075235207064
15.0,0.7472303600000001,0.05709326740306952
20.0,0.7472303600000001,0.05709326740306952
30.0,0.622986584,0.12698229093010813
40.0,0.5765208659999999,0.08710079029912728
50.0,0.540992372,0.07564674751810904
60.0,0.508978908,0.06722853635247918
70.0,0.47814710399999993,0.06655353722160424
80.0,0.46246325199999994,0.06650317603944321
90.0,0.46435068199999996,0.07231262123839886
100.0,0.44058697999999996,0.03201176191385224
