Index,Average,Standard Deviation
0.0,0.6223219725,0.12884827858781145
1.0,0.7085918475,0.07974579213605737
2.0,0.7085918475,0.07974579213605737
3.0,0.6751853525000001,0.1142280576133809
4.0,0.6683751600000001,0.12342300412034946
5.0,0.6683751600000001,0.12342300412034946
10.0,0.7078808225000001,0.08019981981478523
15.0,0.7711342250000001,0.03489380559292543
20.0,0.7711342250000001,0.03489380559292543
30.0,0.615829505,0.14106561899790493
40.0,0.5577473574999999,0.08786900182326994
50.0,0.5110733275,0.051742553992055386
60.0,0.5061011525,0.07488783440273772
70.0,0.48239875499999996,0.07379928160053675
80.0,0.4785000575,0.06513405312079325
90.0,0.48085934499999994,0.07192853548990362
100.0,0.4511547175,0.02688039707094966
