0.0,0.899723744392395,0.0010046159013393208
0.0,0.899723744392395,0.0010046159013393208
1.0,0.899723744392395,0.0010046159013393208
2.0,0.8946398258209228,0.0013182491242582728
3.0,0.9156763792037964,0.0013992862051588873
4.0,0.9080464363098144,0.0016754572968784485
5.0,0.9184307098388672,0.0016107355651251965
10.0,0.924073314666748,0.001726568445664043
15.0,0.9375685453414917,0.0003002182626630656
20.0,0.9511483192443848,0.0006985031551073462
30.0,0.9470230579376221,0.00047464461572076287
40.0,0.9578155517578125,0.0005947174428592917
50.0,0.9730322122573852,0.0002847284643189596
60.0,0.9591906309127808,0.000466470677573625
70.0,0.969088339805603,0.00038227578754344903
80.0,0.9633797645568848,0.000428853271372418
90.0,0.9560302019119262,0.00017862596386407858
100.0,0.9700511455535888,4.692774278055367e-05
-1.0,0.899723744392395,0.0010046159013393208
-2.0,0.899723744392395,0.0010046159013393208
-3.0,0.898653781414032,0.00334287339828677
-4.0,0.870345938205719,0.0008203448158985794
-5.0,0.9082010507583618,0.002270601555452458
-10.0,0.9021090269088745,0.0019077242169089458
-15.0,0.8971508741378784,0.0007250954151402311
-20.0,0.853593373298645,0.003272377590260475
-30.0,0.8584422826766968,0.0020057789868440064
-40.0,0.8368201971054077,0.0005725601188407836
-50.0,0.8496660590171814,0.0012318113548104748
0.0,0.899723744392395,0.0010046159013393208
1.0,0.899723744392395,0.0010046159013393208
2.0,0.8946398258209228,0.0013182491242582728
3.0,0.9156763792037964,0.0013992862051588873
4.0,0.9080464363098144,0.0016754572968784485
5.0,0.9184307098388672,0.0016107355651251965
10.0,0.924073314666748,0.001726568445664043
15.0,0.9375685453414917,0.0003002182626630656
20.0,0.9511483192443848,0.0006985031551073462
30.0,0.9470230579376221,0.00047464461572076287
40.0,0.9578155517578125,0.0005947174428592917
50.0,0.9730322122573852,0.0002847284643189596
60.0,0.9591906309127808,0.000466470677573625
70.0,0.969088339805603,0.00038227578754344903
80.0,0.9633797645568848,0.000428853271372418
90.0,0.9560302019119262,0.00017862596386407858
100.0,0.9700511455535888,4.692774278055367e-05
-1.0,0.899723744392395,0.0010046159013393208
-2.0,0.899723744392395,0.0010046159013393208
-3.0,0.898653781414032,0.00334287339828677
-4.0,0.870345938205719,0.0008203448158985794
-5.0,0.9082010507583618,0.002270601555452458
-10.0,0.9021090269088745,0.0019077242169089458
-15.0,0.8971508741378784,0.0007250954151402311
-20.0,0.853593373298645,0.003272377590260475
-30.0,0.8584422826766968,0.0020057789868440064
-40.0,0.8368201971054077,0.0005725601188407836
-50.0,0.8496660590171814,0.0012318113548104748
0.0,0.899723744392395,0.0010046159013393208
1.0,0.899723744392395,0.0010046159013393208
2.0,0.8946398258209228,0.0013182491242582728
3.0,0.9156763792037964,0.0013992862051588873
4.0,0.9080464363098144,0.0016754572968784485
5.0,0.9184307098388672,0.0016107355651251965
10.0,0.924073314666748,0.001726568445664043
15.0,0.9375685453414917,0.0003002182626630656
20.0,0.9511483192443848,0.0006985031551073462
30.0,0.9470230579376221,0.00047464461572076287
40.0,0.9578155517578125,0.0005947174428592917
50.0,0.9730322122573852,0.0002847284643189596
60.0,0.9591906309127808,0.000466470677573625
70.0,0.969088339805603,0.00038227578754344903
80.0,0.9633797645568848,0.000428853271372418
90.0,0.9560302019119262,0.00017862596386407858
100.0,0.9700511455535888,4.692774278055367e-05
-1.0,0.899723744392395,0.0010046159013393208
-2.0,0.899723744392395,0.0010046159013393208
-3.0,0.898653781414032,0.00334287339828677
-4.0,0.870345938205719,0.0008203448158985794
-5.0,0.9082010507583618,0.002270601555452458
-10.0,0.9021090269088745,0.0019077242169089458
-15.0,0.8971508741378784,0.0007250954151402311
-20.0,0.853593373298645,0.003272377590260475
-30.0,0.8584422826766968,0.0020057789868440064
-40.0,0.8368201971054077,0.0005725601188407836
-50.0,0.8496660590171814,0.0012318113548104748
