0.0,497.9004241943359,482.97829391256903
0.0,497.9004241943359,482.97829391256903
-1.0,480.14976501464844,372.15598357659763
-2.0,912.4264526367188,826213.9697497204
-3.0,905.6393432617188,240092.51206008773
-4.0,1063.8773559570313,889326.7223284455
-5.0,1544.7534942626953,4988922.558738332
-10.0,2051.2424865722655,2915776.164819233
-15.0,2808.044055175781,2115623.0573546034
-20.0,3027.6558837890625,2781600.031760174
-40.0,7054.205004882812,31661932.48107121
-50.0,5940.644384765625,8073394.142405191
1.0,461.16172790527344,2266.256782274926
2.0,444.4545928955078,1485.4460014619772
3.0,1109.5554077148438,1219714.527940561
4.0,731.5478088378907,215128.1291436438
5.0,892.2986755371094,277571.45942949166
10.0,1332.2719360351562,1599751.7351555834
15.0,1020.9520904541016,419317.4178829334
20.0,702.5879974365234,324659.7507333115
30.0,483.0869842529297,180871.5191229016
40.0,326.3927734375,107558.69185423292
50.0,209.4667116165161,9102.139333753283
60.0,310.1455379486084,238198.21513708573
70.0,271.56606216430663,72272.3396184609
80.0,241.42581634521486,92286.96191817887
90.0,114.0768913269043,62115.351950798664
100.0,185.9570598602295,113753.47597940033
