0.0,388522.328125,661036.8111816406
0.0,388522.328125,661036.8111816406
1.0,388522.328125,661036.8111816406
2.0,388662.44375,672453.6175390625
3.0,388662.44375,672453.6175390625
4.0,388662.44375,672453.6175390625
5.0,388662.44375,672453.6175390625
10.0,388426.490625,390304.5574316407
15.0,388426.490625,390304.5574316407
20.0,388426.490625,390304.5574316407
30.0,388474.14375,1031518.0951562499
40.0,388433.56875,1054920.74078125
50.0,388433.56875,1054920.74078125
60.0,388433.56875,1054920.74078125
70.0,388534.15625,1051232.9515625
80.0,388534.15625,1051232.9515625
90.0,388534.15625,1051232.9515625
100.0,388351.58125,365741.42093749996
-1.0,388522.328125,661036.8111816406
-2.0,388522.328125,661036.8111816406
-3.0,388684.88125,646957.3253515626
-4.0,388684.88125,646957.3253515626
-5.0,388749.965625,772354.3737207032
-10.0,388612.921875,781572.2789550781
-15.0,388612.921875,781572.2789550781
-20.0,388644.7375,749301.1933984375
-30.0,388979.084375,1430539.548642578
-40.0,388359.7,480108.55492187495
-50.0,388585.209375,1407853.4189550779
0.0,388522.328125,661036.8111816406
1.0,388522.328125,661036.8111816406
2.0,388662.44375,672453.6175390625
3.0,388662.44375,672453.6175390625
4.0,388662.44375,672453.6175390625
5.0,388662.44375,672453.6175390625
10.0,388426.490625,390304.5574316407
15.0,388426.490625,390304.5574316407
20.0,388426.490625,390304.5574316407
30.0,388474.14375,1031518.0951562499
40.0,388433.56875,1054920.74078125
50.0,388433.56875,1054920.74078125
60.0,388433.56875,1054920.74078125
70.0,388534.15625,1051232.9515625
80.0,388534.15625,1051232.9515625
90.0,388534.15625,1051232.9515625
100.0,388351.58125,365741.42093749996
-1.0,388522.328125,661036.8111816406
-2.0,388522.328125,661036.8111816406
-3.0,388684.88125,646957.3253515626
-4.0,388684.88125,646957.3253515626
-5.0,388749.965625,772354.3737207032
-10.0,388612.921875,781572.2789550781
-15.0,388612.921875,781572.2789550781
-20.0,388644.7375,749301.1933984375
-30.0,388979.084375,1430539.548642578
-40.0,388359.7,480108.55492187495
-50.0,388585.209375,1407853.4189550779
