0.0,251.2939025878906,62.65539618939162
0.0,251.2939025878906,62.65539618939162
-1.0,245.488232421875,303.9611631730944
-2.0,244.31914367675782,210.79341527857815
-3.0,238.79361267089843,322.837458514506
-4.0,232.280322265625,236.17248145475983
-5.0,226.19442138671874,180.66457911688835
-10.0,213.9468994140625,254.57366349142976
-15.0,198.19357452392578,222.50621694328498
-20.0,191.4989791870117,140.65184885093245
-30.0,177.41397552490236,667.0190800192788
-40.0,171.3120315551758,286.6948749525962
-50.0,169.66382751464843,176.97685168526135
1.0,248.37257690429686,185.37233518179508
2.0,247.27548828125,87.88228583350778
3.0,247.6068603515625,54.748005707226696
4.0,248.33928833007812,94.91147900350393
5.0,248.58208312988282,37.37704561521299
10.0,251.672998046875,52.86659163791686
15.0,248.79517822265626,77.8785511412099
20.0,249.1739532470703,27.040275250645358
30.0,248.30992431640624,117.50252379834652
40.0,250.1592987060547,48.940715077789505
50.0,242.14727172851562,44.14343351103365
60.0,238.53919677734376,92.36891546048223
70.0,235.25714721679688,65.7395152173564
80.0,236.08482055664064,45.554484621658915
90.0,237.6994659423828,47.48199024339206
100.0,237.61160278320312,49.545297323539856
