0.0,0.899723744392395,0.0010046159013393208
0.0,0.899723744392395,0.0010046159013393208
1.0,0.899723744392395,0.0010046159013393208
2.0,0.9136250734329223,0.0012027064197729941
3.0,0.9184307098388672,0.0016107355651251965
4.0,0.912276816368103,0.0010374297406690403
5.0,0.9359068632125854,0.0012953162985206742
10.0,0.9434976816177368,0.0004278947678551503
15.0,0.9625468969345092,0.00011066756548871125
20.0,0.9700903177261353,0.0003126440281369014
30.0,0.9697727918624878,7.256922499095707e-05
40.0,0.9612501621246338,5.699247913298677e-05
50.0,0.9634849309921265,0.0005252980089528591
60.0,0.9606522798538208,0.00025491217824423983
70.0,0.9756916999816895,4.033045297205717e-05
80.0,0.9716633081436157,0.00026856932010218767
90.0,0.9655444860458374,0.00031883506202007083
100.0,0.9787160634994507,6.382120782291168e-06
-1.0,0.899723744392395,0.0010046159013393208
-2.0,0.899723744392395,0.0010046159013393208
-3.0,0.869490385055542,0.00012029427289235173
-4.0,0.8687873840332031,0.0010537813506141447
-5.0,0.9007091760635376,0.0011455070635258834
-10.0,0.876114296913147,0.0006909785066716268
-15.0,0.8579021215438842,0.0020446945009587126
-20.0,0.8315198302268982,0.00037546615574854056
-30.0,0.8568094730377197,0.001617801224900859
-40.0,0.8048695087432861,0.0014356585817631641
-50.0,0.8260751485824585,0.0006909086487132754
