10000.0,,"tensor([5.1273e-01, 7.6541e-01, 1.6733e-01, 5.6343e-01, 7.5325e-02, 3.9951e-05,
        1.4850e-05, 2.3462e-05, 1.7441e-05, 4.5677e-01], device='cuda:0')"
10000.0,,"tensor([5.1273e-01, 7.6541e-01, 1.6733e-01, 5.6343e-01, 7.5325e-02, 3.9951e-05,
        1.4850e-05, 2.3462e-05, 1.7441e-05, 4.5677e-01], device='cuda:0')"
