Index,Average,Standard Deviation
0.0,84.758293,8.364042087233658
1.0,86.338673,2.918190762865923
2.0,87.3361268,2.52314807410286
3.0,92.2434624,4.87687754452628
4.0,92.58499379999999,8.360227577975
5.0,97.026937,11.68288065451308
10.0,102.99359,10.604257224980918
15.0,104.51764699999998,7.302026287269583
20.0,107.0725892,5.349329578252828
30.0,102.0622096,6.5196175294778005
40.0,104.536156,6.687529952796501
50.0,108.02336700000001,6.0064503479206435
60.0,106.59880400000002,5.067623555405669
70.0,107.468751,4.561363625002766
80.0,111.88947600000002,1.5004281545127072
90.0,110.16418999999999,2.0345958525777053
100.0,105.88842700000001,6.445182991958137
