Index,Average,Standard Deviation
0.0,1.072738092,0.3562004138342159
1.0,1.072738092,0.3562004138342159
2.0,1.072738092,0.3562004138342159
3.0,1.012154172,0.32150697861325117
4.0,1.012154172,0.32150697861325117
5.0,0.9722485799999999,0.3403151253409075
10.0,0.878978722,0.3703832196595671
15.0,0.856014358,0.3671979868174561
20.0,0.6667447120000001,0.0741527428752435
30.0,0.635281938,0.08089659337313146
40.0,0.576011906,0.08738075666286638
50.0,0.555872834,0.0605006318428076
60.0,0.5264454799999999,0.03492308394354599
70.0,0.516211234,0.05814937804021798
80.0,0.5000071600000001,0.055988100140499514
90.0,0.49456742,0.07268077488364007
100.0,0.489180072,0.02381032043483364
