Index,Average,Standard Deviation
0.0,0.885300808,0.013771832077289362
1.0,0.8908486219999998,0.03316981284190696
2.0,0.897680746,0.03984397513840786
3.0,0.914899234,0.042989392863972194
4.0,0.937409858,0.018770345953430273
5.0,0.932618684,0.02080595551526591
10.0,0.919014188,0.04362691132285869
15.0,0.9560735279999999,0.0069109464064580585
20.0,0.966276404,0.007010589905466166
30.0,0.9585866239999999,0.014503646649724462
40.0,0.96520432,0.006155818361972685
50.0,0.954176854,0.018550627624888162
60.0,0.9477013620000001,0.03041175419799549
70.0,0.9461778479999999,0.02084739749193302
80.0,0.93823652,0.03547559617306071
90.0,0.9363398679999999,0.019161192102123935
100.0,0.953616066,0.026174479149010454
