Index,Average,Standard Deviation
0.0,231.84512800000002,11.203695597381081
1.0,237.255278,11.551141465234338
2.0,242.04883,9.865107588281026
3.0,236.963488,10.061357497740353
4.0,238.00304,9.512224652014908
5.0,240.44492200000005,4.634024953197386
10.0,244.78682799999996,10.341552186890318
15.0,246.85997400000002,14.321898079879777
20.0,247.96782599999997,8.379172156712384
30.0,251.85731800000002,6.914349737826114
40.0,244.70690400000004,7.0238633826736665
50.0,238.85125,5.200352964813061
60.0,240.09721800000003,7.953560204472958
70.0,232.583642,2.0963200256010452
80.0,228.32854000000003,5.520526214110394
90.0,219.467996,13.629619728649228
100.0,215.477932,9.367870561425148
